Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Election Year,Office
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,7/11/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,7/11/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,7/11/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,7/11/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,7/10/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,5/25/2012,25.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/2/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/2/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/3/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/6/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/7/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/8/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/8/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/8/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/10/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/10/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/15/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/15/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/15/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/15/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/15/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/15/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/15/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/15/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/17/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/17/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/21/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/22/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/23/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/23/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/23/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/24/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/24/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/24/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/24/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/24/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,3/30/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/24/2012,200.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/24/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/24/2012,300.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/24/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/24/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/26/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/28/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/28/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/28/2012,150.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/28/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,3/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,3/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/3/2012,200.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/15/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/15/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/15/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/17/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/8/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/23/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/28/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,3/6/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/16/2012,50.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/16/2012,150.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/18/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/23/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/23/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,50.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,50.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/24/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/26/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/26/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/1/2012,300.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,200.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/28/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Corporation,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Business,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/2/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/2/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/6/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/6/2012,50.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/6/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,50.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,50.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,400.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/25/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,200.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/31/2012,200.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,2/1/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,4/2/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,4/1/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/31/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/30/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/30/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/30/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,4/2/2012,0.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,4/2/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,4/2/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,4/2/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,50.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/29/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/28/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/30/2012,30.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,200.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,250.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,100.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,500.0,2012.0,Council Ward 8
Marion Barry ,Barry for Ward 8 Re-Election Committee,Individual,3/27/2012,500.0,2012.0,Council Ward 8
