,Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Year,Office
343,David Catania ,Catania 2010,Individual,3/16/2010,125,2010.0,Council At-Large
344,David Catania ,Catania 2010,Individual,3/16/2010,1,2010.0,Council At-Large
345,David Catania ,Catania 2010,Individual,3/17/2010,25,2010.0,Council At-Large
346,David Catania ,Catania 2010,Individual,3/17/2010,1,2010.0,Council At-Large
347,David Catania ,Catania 2010,Individual,3/17/2010,35,2010.0,Council At-Large
348,David Catania ,Catania 2010,Individual,3/17/2010,15,2010.0,Council At-Large
349,David Catania ,Catania 2010,Individual,3/17/2010,1,2010.0,Council At-Large
350,David Catania ,Catania 2010,Individual,3/17/2010,2,2010.0,Council At-Large
351,David Catania ,Catania 2010,Individual,3/17/2010,5,2010.0,Council At-Large
352,David Catania ,Catania 2010,Individual,3/17/2010,5,2010.0,Council At-Large
353,David Catania ,Catania 2010,Individual,3/17/2010,1,2010.0,Council At-Large
354,David Catania ,Catania 2010,Individual,3/17/2010,1,2010.0,Council At-Large
355,David Catania ,Catania 2010,Individual,3/17/2010,5,2010.0,Council At-Large
356,David Catania ,Catania 2010,Individual,3/17/2010,1,2010.0,Council At-Large
357,David Catania ,Catania 2010,Individual,3/17/2010,1,2010.0,Council At-Large
358,David Catania ,Catania 2010,Individual,3/17/2010,3,2010.0,Council At-Large
359,David Catania ,Catania 2010,Individual,3/17/2010,5,2010.0,Council At-Large
360,David Catania ,Catania 2010,Individual,3/17/2010,1,2010.0,Council At-Large
361,David Catania ,Catania 2010,Individual,3/17/2010,1,2010.0,Council At-Large
362,David Catania ,Catania 2010,Individual,3/17/2010,1,2010.0,Council At-Large
363,David Catania ,Catania 2010,Individual,3/17/2010,5,2010.0,Council At-Large
364,David Catania ,Catania 2010,Individual,3/17/2010,5,2010.0,Council At-Large
365,David Catania ,Catania 2010,Individual,3/17/2010,15,2010.0,Council At-Large
366,David Catania ,Catania 2010,Individual,3/17/2010,5,2010.0,Council At-Large
367,David Catania ,Catania 2010,Individual,3/17/2010,1,2010.0,Council At-Large
368,David Catania ,Catania 2010,Individual,3/17/2010,1,2010.0,Council At-Large
369,David Catania ,Catania 2010,Individual,3/17/2010,1,2010.0,Council At-Large
370,David Catania ,Catania 2010,Individual,3/17/2010,5,2010.0,Council At-Large
371,David Catania ,Catania 2010,Individual,3/17/2010,25,2010.0,Council At-Large
372,David Catania ,Catania 2010,Individual,3/17/2010,1,2010.0,Council At-Large
373,David Catania ,Catania 2010,Individual,3/17/2010,25,2010.0,Council At-Large
374,David Catania ,Catania 2010,Individual,3/18/2010,5,2010.0,Council At-Large
375,David Catania ,Catania 2010,Individual,3/18/2010,25,2010.0,Council At-Large
376,David Catania ,Catania 2010,Individual,3/18/2010,5,2010.0,Council At-Large
377,David Catania ,Catania 2010,Individual,3/18/2010,25,2010.0,Council At-Large
378,David Catania ,Catania 2010,Individual,3/21/2010,1,2010.0,Council At-Large
379,David Catania ,Catania 2010,Individual,3/22/2010,25,2010.0,Council At-Large
380,David Catania ,Catania 2010,Individual,3/22/2010,125,2010.0,Council At-Large
381,David Catania ,Catania 2010,Individual,3/22/2010,5,2010.0,Council At-Large
382,David Catania ,Catania 2010,Individual,3/22/2010,15,2010.0,Council At-Large
383,David Catania ,Catania 2010,Individual,3/22/2010,25,2010.0,Council At-Large
384,David Catania ,Catania 2010,Individual,3/22/2010,1,2010.0,Council At-Large
385,David Catania ,Catania 2010,Individual,3/23/2010,1,2010.0,Council At-Large
386,David Catania ,Catania 2010,Individual,3/23/2010,1,2010.0,Council At-Large
387,David Catania ,Catania 2010,Individual,3/23/2010,5,2010.0,Council At-Large
388,David Catania ,Catania 2010,Individual,3/23/2010,5,2010.0,Council At-Large
389,David Catania ,Catania 2010,Individual,3/23/2010,125,2010.0,Council At-Large
390,David Catania ,Catania 2010,Individual,3/23/2010,5,2010.0,Council At-Large
391,David Catania ,Catania 2010,Corporation,3/23/2010,5,2010.0,Council At-Large
392,David Catania ,Catania 2010,Corporation,3/23/2010,5,2010.0,Council At-Large
393,David Catania ,Catania 2010,Individual,3/23/2010,1,2010.0,Council At-Large
394,David Catania ,Catania 2010,Corporation,3/23/2010,25,2010.0,Council At-Large
395,David Catania ,Catania 2010,Individual,3/23/2010,15,2010.0,Council At-Large
396,David Catania ,Catania 2010,Individual,3/23/2010,25,2010.0,Council At-Large
397,David Catania ,Catania 2010,Individual,3/23/2010,25,2010.0,Council At-Large
398,David Catania ,Catania 2010,Individual,3/23/2010,1,2010.0,Council At-Large
399,David Catania ,Catania 2010,Individual,3/23/2010,25,2010.0,Council At-Large
400,David Catania ,Catania 2010,Individual,3/23/2010,25,2010.0,Council At-Large
401,David Catania ,Catania 2010,Individual,3/23/2010,5,2010.0,Council At-Large
402,David Catania ,Catania 2010,Individual,3/23/2010,1,2010.0,Council At-Large
403,David Catania ,Catania 2010,Individual,3/23/2010,2,2010.0,Council At-Large
404,David Catania ,Catania 2010,Individual,3/23/2010,25,2010.0,Council At-Large
405,David Catania ,Catania 2010,Corporation,3/23/2010,1,2010.0,Council At-Large
406,David Catania ,Catania 2010,Individual,3/23/2010,75,2010.0,Council At-Large
407,David Catania ,Catania 2010,Individual,3/23/2010,1,2010.0,Council At-Large
408,David Catania ,Catania 2010,Individual,3/23/2010,2,2010.0,Council At-Large
409,David Catania ,Catania 2010,Individual,3/23/2010,35,2010.0,Council At-Large
410,David Catania ,Catania 2010,Individual,3/23/2010,1,2010.0,Council At-Large
411,David Catania ,Catania 2010,Individual,3/23/2010,25,2010.0,Council At-Large
412,David Catania ,Catania 2010,Individual,3/23/2010,25,2010.0,Council At-Large
413,David Catania ,Catania 2010,Individual,3/23/2010,4,2010.0,Council At-Large
414,David Catania ,Catania 2010,Individual,3/24/2010,25,2010.0,Council At-Large
415,David Catania ,Catania 2010,Individual,3/24/2010,25,2010.0,Council At-Large
416,David Catania ,Catania 2010,Individual,3/24/2010,125,2010.0,Council At-Large
417,David Catania ,Catania 2010,Individual,3/24/2010,25,2010.0,Council At-Large
418,David Catania ,Catania 2010,Individual,3/24/2010,5,2010.0,Council At-Large
419,David Catania ,Catania 2010,Individual,3/25/2010,25,2010.0,Council At-Large
420,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
421,David Catania ,Catania 2010,Individual,3/25/2010,25,2010.0,Council At-Large
422,David Catania ,Catania 2010,Individual,3/25/2010,5,2010.0,Council At-Large
423,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
424,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
425,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
426,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
427,David Catania ,Catania 2010,Individual,3/25/2010,25,2010.0,Council At-Large
428,David Catania ,Catania 2010,Individual,3/25/2010,5,2010.0,Council At-Large
429,David Catania ,Catania 2010,Individual,3/25/2010,125,2010.0,Council At-Large
430,David Catania ,Catania 2010,Individual,3/25/2010,2,2010.0,Council At-Large
431,David Catania ,Catania 2010,Individual,3/25/2010,25,2010.0,Council At-Large
432,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
433,David Catania ,Catania 2010,Individual,3/25/2010,75,2010.0,Council At-Large
434,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
435,David Catania ,Catania 2010,Individual,3/25/2010,25,2010.0,Council At-Large
436,David Catania ,Catania 2010,Individual,3/25/2010,2,2010.0,Council At-Large
437,David Catania ,Catania 2010,Individual,3/25/2010,5,2010.0,Council At-Large
438,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
439,David Catania ,Catania 2010,Individual,3/25/2010,5,2010.0,Council At-Large
440,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
441,David Catania ,Catania 2010,Individual,3/25/2010,25,2010.0,Council At-Large
442,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
443,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
444,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
445,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
446,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
447,David Catania ,Catania 2010,Individual,3/25/2010,1,2010.0,Council At-Large
448,David Catania ,Catania 2010,Individual,3/25/2010,5,2010.0,Council At-Large
449,David Catania ,Catania 2010,Individual,3/26/2010,5,2010.0,Council At-Large
450,David Catania ,Catania 2010,Individual,3/26/2010,1,2010.0,Council At-Large
451,David Catania ,Catania 2010,Individual,3/27/2010,1,2010.0,Council At-Large
452,David Catania ,Catania 2010,Individual,3/29/2010,25,2010.0,Council At-Large
453,David Catania ,Catania 2010,Corporation,3/29/2010,2,2010.0,Council At-Large
454,David Catania ,Catania 2010,Individual,3/29/2010,2,2010.0,Council At-Large
455,David Catania ,Catania 2010,Individual,3/29/2010,3,2010.0,Council At-Large
456,David Catania ,Catania 2010,Corporation,3/29/2010,4,2010.0,Council At-Large
457,David Catania ,Catania 2010,Corporation,3/29/2010,2,2010.0,Council At-Large
458,David Catania ,Catania 2010,Individual,3/29/2010,125,2010.0,Council At-Large
459,David Catania ,Catania 2010,Individual,3/29/2010,125,2010.0,Council At-Large
460,David Catania ,Catania 2010,Individual,3/29/2010,15,2010.0,Council At-Large
461,David Catania ,Catania 2010,Individual,3/29/2010,5,2010.0,Council At-Large
462,David Catania ,Catania 2010,Corporation,3/29/2010,5,2010.0,Council At-Large
463,David Catania ,Catania 2010,Corporation,3/29/2010,1,2010.0,Council At-Large
464,David Catania ,Catania 2010,Individual,3/29/2010,1,2010.0,Council At-Large
465,David Catania ,Catania 2010,Individual,3/29/2010,1,2010.0,Council At-Large
466,David Catania ,Catania 2010,Individual,3/29/2010,5,2010.0,Council At-Large
467,David Catania ,Catania 2010,Individual,3/29/2010,5,2010.0,Council At-Large
468,David Catania ,Catania 2010,Individual,3/29/2010,5,2010.0,Council At-Large
469,David Catania ,Catania 2010,Corporation,3/29/2010,5,2010.0,Council At-Large
470,David Catania ,Catania 2010,Individual,3/29/2010,5,2010.0,Council At-Large
471,David Catania ,Catania 2010,Corporation,3/29/2010,5,2010.0,Council At-Large
472,David Catania ,Catania 2010,Individual,3/29/2010,5,2010.0,Council At-Large
473,David Catania ,Catania 2010,Individual,3/29/2010,25,2010.0,Council At-Large
474,David Catania ,Catania 2010,Individual,3/29/2010,25,2010.0,Council At-Large
475,David Catania ,Catania 2010,Individual,3/29/2010,25,2010.0,Council At-Large
476,David Catania ,Catania 2010,Individual,3/29/2010,25,2010.0,Council At-Large
477,David Catania ,Catania 2010,Corporation,3/29/2010,25,2010.0,Council At-Large
478,David Catania ,Catania 2010,Individual,3/29/2010,25,2010.0,Council At-Large
479,David Catania ,Catania 2010,Individual,3/29/2010,25,2010.0,Council At-Large
480,David Catania ,Catania 2010,Individual,3/29/2010,1,2010.0,Council At-Large
481,David Catania ,Catania 2010,Individual,3/29/2010,1,2010.0,Council At-Large
482,David Catania ,Catania 2010,Individual,3/29/2010,1,2010.0,Council At-Large
483,David Catania ,Catania 2010,Individual,3/29/2010,1,2010.0,Council At-Large
484,David Catania ,Catania 2010,Individual,3/29/2010,1,2010.0,Council At-Large
485,David Catania ,Catania 2010,Individual,5/21/2010,15,2010.0,Council At-Large
486,David Catania ,Catania 2010,Individual,3/29/2010,1,2010.0,Council At-Large
487,David Catania ,Catania 2010,Individual,3/29/2010,1,2010.0,Council At-Large
488,David Catania ,Catania 2010,Individual,3/29/2010,1,2010.0,Council At-Large
489,David Catania ,Catania 2010,Individual,10/6/2010,1,2010.0,Council At-Large
490,David Catania ,Catania 2010,Individual,3/29/2010,1,2010.0,Council At-Large
491,David Catania ,Catania 2010,Individual,3/29/2010,1,2010.0,Council At-Large
492,David Catania ,Catania 2010,Individual,3/30/2010,1,2010.0,Council At-Large
493,David Catania ,Catania 2010,Individual,3/30/2010,5,2010.0,Council At-Large
494,David Catania ,Catania 2010,Individual,3/30/2010,25,2010.0,Council At-Large
495,David Catania ,Catania 2010,Individual,3/30/2010,2,2010.0,Council At-Large
496,David Catania ,Catania 2010,Individual,3/30/2010,1,2010.0,Council At-Large
497,David Catania ,Catania 2010,Corporation,3/30/2010,1,2010.0,Council At-Large
498,David Catania ,Catania 2010,Individual,3/30/2010,1,2010.0,Council At-Large
499,David Catania ,Catania 2010,Individual,3/30/2010,1,2010.0,Council At-Large
500,David Catania ,Catania 2010,Individual,3/30/2010,1,2010.0,Council At-Large
501,David Catania ,Catania 2010,Individual,3/30/2010,25,2010.0,Council At-Large
502,David Catania ,Catania 2010,Individual,3/31/2010,25,2010.0,Council At-Large
503,David Catania ,Catania 2010,Individual,3/31/2010,5,2010.0,Council At-Large
504,David Catania ,Catania 2010,Individual,3/31/2010,25,2010.0,Council At-Large
505,David Catania ,Catania 2010,Individual,4/2/2010,1,2010.0,Council At-Large
506,David Catania ,Catania 2010,Individual,4/3/2010,25,2010.0,Council At-Large
507,David Catania ,Catania 2010,Individual,4/7/2010,1,2010.0,Council At-Large
508,David Catania ,Catania 2010,Individual,4/7/2010,1,2010.0,Council At-Large
509,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
510,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
511,David Catania ,Catania 2010,Corporation,4/7/2010,15,2010.0,Council At-Large
512,David Catania ,Catania 2010,Individual,4/7/2010,1,2010.0,Council At-Large
513,David Catania ,Catania 2010,Individual,4/7/2010,5,2010.0,Council At-Large
514,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
515,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
516,David Catania ,Catania 2010,Individual,4/7/2010,5,2010.0,Council At-Large
517,David Catania ,Catania 2010,Individual,4/7/2010,5,2010.0,Council At-Large
518,David Catania ,Catania 2010,Individual,4/7/2010,1,2010.0,Council At-Large
519,David Catania ,Catania 2010,Individual,4/7/2010,1,2010.0,Council At-Large
520,David Catania ,Catania 2010,Individual,4/7/2010,75,2010.0,Council At-Large
521,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
522,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
523,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
524,David Catania ,Catania 2010,Individual,4/7/2010,5,2010.0,Council At-Large
525,David Catania ,Catania 2010,Individual,4/7/2010,5,2010.0,Council At-Large
526,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
527,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
528,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
529,David Catania ,Catania 2010,Individual,4/7/2010,75,2010.0,Council At-Large
530,David Catania ,Catania 2010,Individual,4/7/2010,5,2010.0,Council At-Large
531,David Catania ,Catania 2010,Individual,4/7/2010,75,2010.0,Council At-Large
532,David Catania ,Catania 2010,Individual,4/7/2010,1,2010.0,Council At-Large
533,David Catania ,Catania 2010,Individual,4/7/2010,1,2010.0,Council At-Large
534,David Catania ,Catania 2010,Individual,4/7/2010,1,2010.0,Council At-Large
535,David Catania ,Catania 2010,Individual,4/7/2010,1,2010.0,Council At-Large
536,David Catania ,Catania 2010,Individual,4/7/2010,1,2010.0,Council At-Large
537,David Catania ,Catania 2010,Corporation,4/7/2010,1,2010.0,Council At-Large
538,David Catania ,Catania 2010,Individual,4/7/2010,1,2010.0,Council At-Large
539,David Catania ,Catania 2010,Corporation,4/7/2010,1,2010.0,Council At-Large
540,David Catania ,Catania 2010,Corporation,4/7/2010,1,2010.0,Council At-Large
541,David Catania ,Catania 2010,Corporation,6/17/2010,1,2010.0,Council At-Large
542,David Catania ,Catania 2010,Corporation,4/7/2010,5,2010.0,Council At-Large
543,David Catania ,Catania 2010,Corporation,4/7/2010,5,2010.0,Council At-Large
544,David Catania ,Catania 2010,Corporation,4/7/2010,5,2010.0,Council At-Large
545,David Catania ,Catania 2010,Corporation,4/7/2010,5,2010.0,Council At-Large
546,David Catania ,Catania 2010,Individual,4/7/2010,75,2010.0,Council At-Large
547,David Catania ,Catania 2010,Individual,4/7/2010,5,2010.0,Council At-Large
548,David Catania ,Catania 2010,Individual,4/7/2010,1,2010.0,Council At-Large
549,David Catania ,Catania 2010,Individual,4/7/2010,5,2010.0,Council At-Large
550,David Catania ,Catania 2010,Individual,4/7/2010,75,2010.0,Council At-Large
551,David Catania ,Catania 2010,Corporation,4/7/2010,5,2010.0,Council At-Large
552,David Catania ,Catania 2010,Corporation,4/7/2010,5,2010.0,Council At-Large
553,David Catania ,Catania 2010,Corporation,4/7/2010,5,2010.0,Council At-Large
554,David Catania ,Catania 2010,Corporation,4/7/2010,5,2010.0,Council At-Large
555,David Catania ,Catania 2010,Individual,4/7/2010,5,2010.0,Council At-Large
556,David Catania ,Catania 2010,Individual,4/7/2010,5,2010.0,Council At-Large
557,David Catania ,Catania 2010,Individual,4/7/2010,5,2010.0,Council At-Large
558,David Catania ,Catania 2010,Individual,4/7/2010,5,2010.0,Council At-Large
559,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
560,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
561,David Catania ,Catania 2010,Corporation,4/7/2010,25,2010.0,Council At-Large
562,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
563,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
564,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
565,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
566,David Catania ,Catania 2010,Individual,4/7/2010,25,2010.0,Council At-Large
567,David Catania ,Catania 2010,Individual,4/7/2010,1,2010.0,Council At-Large
